id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase,
Europar.550_00395,394,1,Je,moi,1,y,"Je termine, Monsieur le Président, en disant que cela revient à dire que, sans écarter les produits d'assurances, nous devons favoriser les produits couvrant les risques biométriques.",
Europar.550_00395,394,4,Monsieur,monsieur,3,y,"Je termine, Monsieur le Président, en disant que cela revient à dire que, sans écarter les produits d'assurances, nous devons favoriser les produits couvrant les risques biométriques.",
Europar.550_00395,394,24,nous,nous,1,y,"Je termine, Monsieur le Président, en disant que cela revient à dire que, sans écarter les produits d'assurances, nous devons favoriser les produits couvrant les risques biométriques.",
Europar.550_00395,394,28,produits,produit,4,n,"Je termine, Monsieur le Président, en disant que cela revient à dire que, sans écarter les produits d'assurances, nous devons favoriser les produits couvrant les risques biométriques.",
Europar.550_00396,395,1,Madame,monsieur,3,y,"Madame la Présidente, le président de groupe M. Barón Crespo s'est aussi adressé à moi.",
Europar.550_00396,395,6,président,président,1,y,"Madame la Présidente, le président de groupe M. Barón Crespo s'est aussi adressé à moi.",
Europar.550_00396,395,8,groupe,groupe,1,y,"Madame la Présidente, le président de groupe M. Barón Crespo s'est aussi adressé à moi.",
Europar.550_00396,395,9,M.,monsieur,1,y,"Madame la Présidente, le président de groupe M. Barón Crespo s'est aussi adressé à moi.",
Europar.550_00396,395,17,moi,moi,1,y,"Madame la Présidente, le président de groupe M. Barón Crespo s'est aussi adressé à moi.",
Europar.550_00397,396,9,commission,commission,1,y,"Lundi dernier, au sein de la commission du contrôle budgétaire, nous avons effectivement amplement débattu de la recevabilité de cette question, ou si en tant que présidente de la commission, je devrais faire usage de l'article 161.",
Europar.550_00397,396,15,nous,nous,1,y,"Lundi dernier, au sein de la commission du contrôle budgétaire, nous avons effectivement amplement débattu de la recevabilité de cette question, ou si en tant que présidente de la commission, je devrais faire usage de l'article 161.",
Europar.550_00397,396,32,présidente,président,1,y,"Lundi dernier, au sein de la commission du contrôle budgétaire, nous avons effectivement amplement débattu de la recevabilité de cette question, ou si en tant que présidente de la commission, je devrais faire usage de l'article 161.",
Europar.550_00397,396,35,commission,commission,1,y,"Lundi dernier, au sein de la commission du contrôle budgétaire, nous avons effectivement amplement débattu de la recevabilité de cette question, ou si en tant que présidente de la commission, je devrais faire usage de l'article 161.",
Europar.550_00397,396,37,je,moi,1,y,"Lundi dernier, au sein de la commission du contrôle budgétaire, nous avons effectivement amplement débattu de la recevabilité de cette question, ou si en tant que présidente de la commission, je devrais faire usage de l'article 161.",
Europar.550_00398,397,6,commission,commission,1,y,Presque chaque membre de la commission a eu la parole.,
Europar.550_00399,398,1,J',moi,5,y,"J'ai moi-même examiné à plusieurs reprises la question de la cohérence entre la proposition de résolution, telle qu'elle nous est présentée maintenant comme compromis, et l'exposé des motifs, qui constitue la position du rapporteur et relève de sa responsabilité.",
Europar.550_00399,398,22,nous,nous,1,y,"J'ai moi-même examiné à plusieurs reprises la question de la cohérence entre la proposition de résolution, telle qu'elle nous est présentée maintenant comme compromis, et l'exposé des motifs, qui constitue la position du rapporteur et relève de sa responsabilité.",
Europar.550_00400,399,1,J',moi,1,y,"J'ai constaté la cohérence, et j'ai dit très clairement que le ton du présent exposé des motifs était dur.",
Europar.550_00400,399,8,j',moi,5,y,"J'ai constaté la cohérence, et j'ai dit très clairement que le ton du présent exposé des motifs était dur.",
Europar.550_00401,400,3,je,moi,1,y,"Toutefois, je me vois dans l'impossibilité de porter un jugement sur le style et le choix des mots m'amenant à émettre des censures, car alors je devrais le faire pour chaque exposé des motifs.",
Europar.550_00401,400,4,me,moi,1,y,"Toutefois, je me vois dans l'impossibilité de porter un jugement sur le style et le choix des mots m'amenant à émettre des censures, car alors je devrais le faire pour chaque exposé des motifs.",
Europar.550_00401,400,22,m',moi,1,y,"Toutefois, je me vois dans l'impossibilité de porter un jugement sur le style et le choix des mots m'amenant à émettre des censures, car alors je devrais le faire pour chaque exposé des motifs.",
Europar.550_00401,400,31,je,moi,1,y,"Toutefois, je me vois dans l'impossibilité de porter un jugement sur le style et le choix des mots m'amenant à émettre des censures, car alors je devrais le faire pour chaque exposé des motifs.",
Europar.550_00402,401,2,moi,moi,1,y,"Selon moi, il y a bien cohérence, et c'est pourquoi j'ai décidé et fait savoir à la commission que je ne rejetais pas cet exposé des motifs.",
Europar.550_00402,401,14,j',moi,5,y,"Selon moi, il y a bien cohérence, et c'est pourquoi j'ai décidé et fait savoir à la commission que je ne rejetais pas cet exposé des motifs.",
Europar.550_00402,401,22,commission,commission,1,y,"Selon moi, il y a bien cohérence, et c'est pourquoi j'ai décidé et fait savoir à la commission que je ne rejetais pas cet exposé des motifs.",
Europar.550_00402,401,24,je,moi,5,y,"Selon moi, il y a bien cohérence, et c'est pourquoi j'ai décidé et fait savoir à la commission que je ne rejetais pas cet exposé des motifs.",
Europar.550_00403,402,1,Monsieur,monsieur,1,y,"Monsieur le Président, je voudrais franchement poser la question à Loriot : où sont-ils donc ?",
Europar.550_00403,402,5,je,moi,5,y,"Monsieur le Président, je voudrais franchement poser la question à Loriot : où sont-ils donc ?",
Europar.550_00403,402,12,Loriot,Loriot,2,y,"Monsieur le Président, je voudrais franchement poser la question à Loriot : où sont-ils donc ?",
Europar.550_00404,403,3,ceux,celui,74,y,"Où sont ceux qui critiquent le travail accompli, qui reviennent constamment avec la question du quorum et ne sont pas présents quand nous réalisons le travail de fond ?",
Europar.550_00404,403,25,nous,nous,5,y,"Où sont ceux qui critiquent le travail accompli, qui reviennent constamment avec la question du quorum et ne sont pas présents quand nous réalisons le travail de fond ?",
Europar.550_00405,404,26,nous,nous,1,y,"Où sont-ils donc ces 32 et quelques, qui se sont levés et qui se lèveront encore, mais sont absents maintenant pendant que nous délibérons ?",
Europar.550_00406,405,1,Je,moi,5,y,Je voudrais bien savoir à quoi rime tout leur verbiage ?,
Europar.550_00407,406,1,Monsieur,monsieur,1,y,"Monsieur le Président, les nuisances acoustiques causées par les avions constituent principalement un problème pour les personnes qui habitent à proximité des aéroports.",
Europar.550_00407,406,18,personnes,personne,1,y,"Monsieur le Président, les nuisances acoustiques causées par les avions constituent principalement un problème pour les personnes qui habitent à proximité des aéroports.",
Europar.550_00409,408,2,aéroports,aéroport,4,y,Divers aéroports y travaillent déjà à l'heure actuelle en promulguant des interdictions de vol pour les avions les plus bruyants ou pour certains vols de nuit.,?
Europar.550_00411,410,2,concurrence,concurrence,4,n,"La concurrence réduit l'efficacité de telles solutions, tandis qu'il en résulte un effet secondaire, à savoir que sur d'autres aéroports, le niveau des nuisances sonores produites sera plus important.",
Europar.550_00412,411,3,nous,nous,1,y,"Bref, nous ne faisons que déplacer le problème.",
Europar.550_00417,416,2,moi,moi,1,y,"Selon moi, elle ne l'est pas.",
Europar.550_00418,417,2,nous,nous,5,y,"Si nous souhaitons effectivement faire quelque chose pour réduire les nuisances acoustiques produites par les avions, il convient dès lors que les progrès techniques soient mis en oeuvre plus rapidement.",
Europar.550_00419,418,10,utilisateur,utilisateur,1,y,"Les frais supplémentaires en résultant seront supportés par l'utilisateur, pour lequel le prix du billet d'avion sera plus élevé.",
Europar.550_00420,419,5,utilisateur,utilisateur,1,y,"Il convient que l'utilisateur prenne conscience des coûts réels des transports aériens, y compris de toutes les dépenses pour la protection de l'environnement.",
Europar.550_00422,421,2,proposition,proposition,74,n,"La proposition de résolution, qui insiste, entre autres, pour que le niveau des nuisances acoustiques à proximité des divers aéroports soit divulgué, constitue un pas en avant dans la bonne direction.",
Europar.550_00422,421,10,autres,autre,1,n,"La proposition de résolution, qui insiste, entre autres, pour que le niveau des nuisances acoustiques à proximité des divers aéroports soit divulgué, constitue un pas en avant dans la bonne direction.",
Europar.550_00423,422,1,Je,moi,1,y,Je soutiens également les autres propositions relatives à la réduction des nuisances acoustiques.,
Europar.550_00425,424,1,Monsieur,monsieur,1,y,"Monsieur le Président, mes chers collègues, le développement d'une infrastructure de transport efficace sur le territoire européen est primordial, notamment pour les régions enclavées et les zones rurales, tant en France que dans de nombreux autres États.",
Europar.550_00426,425,4,nous,nous,1,y,"C'est pourquoi nous soutenons le rapport Hatzidakis, et je tiens à féliciter le rapporteur pour sa clarté, malgré la technicité de ce dossier.",
Europar.550_00426,425,8,Hatzidakis,Hatzidakis,2,y,"C'est pourquoi nous soutenons le rapport Hatzidakis, et je tiens à féliciter le rapporteur pour sa clarté, malgré la technicité de ce dossier.",
Europar.550_00426,425,11,je,moi,1,y,"C'est pourquoi nous soutenons le rapport Hatzidakis, et je tiens à féliciter le rapporteur pour sa clarté, malgré la technicité de ce dossier.",
Europar.550_00426,425,16,rapporteur,rapporteur,4,y,"C'est pourquoi nous soutenons le rapport Hatzidakis, et je tiens à féliciter le rapporteur pour sa clarté, malgré la technicité de ce dossier.",
Europar.550_00428,427,5,politique,politique,1,n,"En effet, la politique de transport transeuropéen a des répercussions importantes sur le développement durable de l'économie locale et la relance de l'emploi.",
Europar.550_00429,428,4,nous,nous,5,y,"Par ailleurs, nous souhaitons la transparence des appels d'offres lors des lancements de partenariats publics et privés afin que tous puissent réellement participer au développement des réseaux.",
Europar.550_00429,428,24,tous,tout,4,y,"Par ailleurs, nous souhaitons la transparence des appels d'offres lors des lancements de partenariats publics et privés afin que tous puissent réellement participer au développement des réseaux.",
Europar.550_00430,429,1,Nous,nous,5,y,Nous approuvons le point 9 du rapport qui considère que la Commission doit suivre fidèlement les orientations budgétaires établies pour les projets RTE.,
Europar.550_00430,429,4,point,point,74,n,Nous approuvons le point 9 du rapport qui considère que la Commission doit suivre fidèlement les orientations budgétaires établies pour les projets RTE.,
Europar.550_00430,429,13,Commission,commission,1,y,Nous approuvons le point 9 du rapport qui considère que la Commission doit suivre fidèlement les orientations budgétaires établies pour les projets RTE.,
Europar.550_00431,430,26,Communauté,communauté,1,y,Ce rapport s'inscrit dans la suite logique de l'analyse critique du rapport annuel afin de veiller sur le concours financier de la Communauté pour des projets d'intérêt commun.,
Europar.550_00432,431,5,nous,nous,1,y,"À ce sujet, nous nous posons la question de savoir pourquoi le coût des études de faisabilité et les mesures d'assistance technique représentent 47% du budget, soit près de 223 millions d'euros.",
Europar.550_00432,431,6,nous,nous,1,y,"À ce sujet, nous nous posons la question de savoir pourquoi le coût des études de faisabilité et les mesures d'assistance technique représentent 47% du budget, soit près de 223 millions d'euros.",
Europar.550_00433,432,28,États,état,4,y,"De plus, le financement communautaire du RTET représente un faible pourcentage des coûts totaux, la majeure partie des financements incombant aux États membres.",
Europar.550_00434,433,4,-nous,nous,5,y,Pourquoi ne disposons-nous que d'estimations ?,
Europar.550_00436,435,2,Commission,commission,1,y,"La Commission doit proposer des mesures de fond et des incitants pour promouvoir au plus vite ces projets prioritaires et, en coordination avec les États membres concernés, arrêter un calendrier d'exécution.",
Europar.550_00437,436,3,Madame,monsieur,3,y,"Non, Madame van der Laan, vous devriez savoir qu'aux termes du règlement, cette demande aurait dû être introduite selon les formes et dans les temps, ce qui n'a pas été le cas.",
Europar.550_00437,436,8,vous,vous,1,y,"Non, Madame van der Laan, vous devriez savoir qu'aux termes du règlement, cette demande aurait dû être introduite selon les formes et dans les temps, ce qui n'a pas été le cas.",
Europar.550_00438,437,1,Je,moi,5,y,Je ne peux donc pas mettre cette demande aux voix.,
Europar.550_00439,438,2,me,moi,1,y,"Il me reste maintenant à souhaiter que, votes ou non, nous soyons très nombreux vendredi prochain.",
Europar.550_00439,438,13,nous,nous,1,y,"Il me reste maintenant à souhaiter que, votes ou non, nous soyons très nombreux vendredi prochain.",
Europar.550_00440,439,1,Je,moi,5,y,"Je compte sur vous tous, ne serait-ce que pour le public qui assiste à nos débats.",
Europar.550_00440,439,4,vous,vous,1,y,"Je compte sur vous tous, ne serait-ce que pour le public qui assiste à nos débats.",
Europar.550_00440,439,13,public,public,75,y,"Je compte sur vous tous, ne serait-ce que pour le public qui assiste à nos débats.",
Europar.550_00441,440,1,Monsieur,monsieur,1,y,"Monsieur le Président, chers collègues, Madame le rapporteur, comme dit le proverbe : mieux vaut prévenir que guérir.",
Europar.550_00441,440,8,Madame,monsieur,13,y,"Monsieur le Président, chers collègues, Madame le rapporteur, comme dit le proverbe : mieux vaut prévenir que guérir.",
Europar.550_00442,441,1,Je,moi,1,y,Je suppose que cette recommandation s'applique dans chacun de nos États membres et de nos régions.,
Europar.550_00442,441,9,chacun,chacun,1,y,Je suppose que cette recommandation s'applique dans chacun de nos États membres et de nos régions.,?
Europar.550_00443,442,1,Je,moi,5,y,Je désire également féliciter ma collègue Roth-Behrendt pour son rapport.,
Europar.550_00443,442,6,collègue,collègue,5,y,Je désire également féliciter ma collègue Roth-Behrendt pour son rapport.,
Europar.550_00444,443,2,groupe,groupe,5,y,Mon groupe n'a déposé aucun amendement.,
Europar.550_00445,444,1,Nous,nous,1,y,Nous le soutenons entièrement.,
Europar.550_00446,445,1,Nous,nous,1,y,Nous vous soutenons pleinement et ne sommes aucunement méfiants.,
Europar.550_00446,445,2,vous,vous,1,y,Nous vous soutenons pleinement et ne sommes aucunement méfiants.,
Europar.550_00447,446,16,commission,commission,5,n,"En effet, la proposition découle d'un engagement qui a été pris concernant la commission de suivi.",
Europar.550_00449,448,1,Je,moi,5,y,Je voudrais à présent aborder les sujets suivants.,
Europar.550_00449,448,7,sujets,sujet,4,y,Je voudrais à présent aborder les sujets suivants.,
Europar.550_00451,450,5,collègues,collègue,1,y,Demandez donc à mes collègues écossais et gallois.,
Europar.550_00453,452,5,nous,nous,5,y,"À juste titre, nous voulons, en tant que commission de l'environnement, de la santé publique et de la protection des consommateurs, offrir la possibilité d'utiliser ces méthodes afin de garantir un meilleur contrôle.",
Europar.550_00453,452,11,commission,commission,1,y,"À juste titre, nous voulons, en tant que commission de l'environnement, de la santé publique et de la protection des consommateurs, offrir la possibilité d'utiliser ces méthodes afin de garantir un meilleur contrôle.",
Europar.550_00453,452,26,consommateurs,consommateur,1,y,"À juste titre, nous voulons, en tant que commission de l'environnement, de la santé publique et de la protection des consommateurs, offrir la possibilité d'utiliser ces méthodes afin de garantir un meilleur contrôle.",
Europar.550_00454,453,3,nous,nous,5,y,"Certes, nous savons tous que ces tests ne sont pas encore au point sur le plan scientifique et que dans le cas d'une application de ces tests, nous ne savons pas à quel stade précis de la maladie intervient ou non une contamination.",
Europar.550_00454,453,32,nous,nous,5,y,"Certes, nous savons tous que ces tests ne sont pas encore au point sur le plan scientifique et que dans le cas d'une application de ces tests, nous ne savons pas à quel stade précis de la maladie intervient ou non une contamination.",
Europar.550_00455,454,2,je,moi,5,y,Mais je pense en tout cas que ces tests sont prometteurs.,
Europar.550_00456,455,1,J',moi,5,y,J'estime également que nous devons soutenir la recherche scientifique en ce sens.,
Europar.550_00456,455,5,nous,nous,1,y,J'estime également que nous devons soutenir la recherche scientifique en ce sens.,
Europar.550_00457,456,3,je,moi,5,y,"Troisièmement, je considère comme positive l'obligation imposée aux exploitations frappées par la maladie de détruire ou de supprimer l'ensemble de leur cheptel.",
Europar.550_00459,458,3,je,moi,5,y,"Finalement, je voudrais encore attirer votre attention sur la série d'amendements qui font effectivement en sorte que certains points de l'annexe soient repris dans le corps du rapport.",
Europar.550_00459,458,11,série,série,4,n,"Finalement, je voudrais encore attirer votre attention sur la série d'amendements qui font effectivement en sorte que certains points de l'annexe soient repris dans le corps du rapport.",
Europar.550_00460,459,1,Je,moi,5,y,"Je pense que cela est important pour garantir davantage de démocratie, pour se défaire de la comitologie et pour renforcer le contrôle du Parlement.",
Europar.550_00461,460,1,Je,moi,5,y,Je pense qu'il s'agit d'amendements essentiels.,
Europar.550_00462,461,1,Monsieur,monsieur,1,y,"Monsieur le Président, tous les intervenants ou presque l'ont souligné : la seule lueur d'espoir qui se détache actuellement de la situation anarchique du Zimbabwe réside dans l'organisation imminente des élections.",
Europar.550_00462,461,7,intervenants,intervenant,4,y,"Monsieur le Président, tous les intervenants ou presque l'ont souligné : la seule lueur d'espoir qui se détache actuellement de la situation anarchique du Zimbabwe réside dans l'organisation imminente des élections.",
Europar.550_00463,462,1,Je,moi,1,y,Je rejoins également l'avis de tous les orateurs lorsqu'ils affirment que nous devons veiller à ce que ces élections puissent se dérouler le plus honnêtement possible.,
Europar.550_00463,462,14,nous,nous,1,y,Je rejoins également l'avis de tous les orateurs lorsqu'ils affirment que nous devons veiller à ce que ces élections puissent se dérouler le plus honnêtement possible.,
Europar.550_00463,462,21,élections,élection,4,n,Je rejoins également l'avis de tous les orateurs lorsqu'ils affirment que nous devons veiller à ce que ces élections puissent se dérouler le plus honnêtement possible.,
Europar.550_00465,464,1,J',moi,1,y,J'ai trouvé encourageant d'entendre le commissaire Nielson déclarer que des observateurs seront envoyés au Zimbabwe dès le début du mois de juillet.,
Europar.550_00465,464,8,commissaire,commissaire,1,y,J'ai trouvé encourageant d'entendre le commissaire Nielson déclarer que des observateurs seront envoyés au Zimbabwe dès le début du mois de juillet.,
Europar.550_00465,464,9,Nielson,Nielson,2,y,J'ai trouvé encourageant d'entendre le commissaire Nielson déclarer que des observateurs seront envoyés au Zimbabwe dès le début du mois de juillet.,
Europar.550_00466,465,1,Je,moi,5,y,"Je pense que c'est là une initiative extrêmement importante, car les opposants au régime de Mugabe ont manifestement besoin de protection.",
Europar.550_00466,465,14,opposants,opposant,1,y,"Je pense que c'est là une initiative extrêmement importante, car les opposants au régime de Mugabe ont manifestement besoin de protection.",
Europar.550_00466,465,19,Mugabe,Mugabe,2,y,"Je pense que c'est là une initiative extrêmement importante, car les opposants au régime de Mugabe ont manifestement besoin de protection.",
Europar.550_00467,466,3,je,moi,5,y,"Aussi, je voudrais renforcer la Commission dans son opinion.",
Europar.550_00467,466,7,Commission,commission,1,y,"Aussi, je voudrais renforcer la Commission dans son opinion.",
Europar.550_00472,471,9,moi,moi,1,y,Voilà qui n'augure rien de bon selon moi.,
Europar.550_00473,472,1,Je,moi,5,y,"Je pense dès lors que, si les élections au Zimbabwe ne se déroulaient pas correctement, pour l'une ou l'autre raison, la Commission devrait continuer à suivre la ligne de conduite qu'elle vient de définir.",
Europar.550_00473,472,28,Commission,commission,1,y,"Je pense dès lors que, si les élections au Zimbabwe ne se déroulaient pas correctement, pour l'une ou l'autre raison, la Commission devrait continuer à suivre la ligne de conduite qu'elle vient de définir.",
Europar.550_00474,473,3,signes,signe,4,n,"Si des signes manifestes nous permettent de conclure à une fraude majeure et si Mugabe reste illégalement au pouvoir, l'aide prévue en vertu des dispositions de la convention de Lomé doit être supprimée.",
Europar.550_00474,473,5,nous,nous,5,y,"Si des signes manifestes nous permettent de conclure à une fraude majeure et si Mugabe reste illégalement au pouvoir, l'aide prévue en vertu des dispositions de la convention de Lomé doit être supprimée.",
Europar.550_00474,473,15,Mugabe,Mugabe,2,y,"Si des signes manifestes nous permettent de conclure à une fraude majeure et si Mugabe reste illégalement au pouvoir, l'aide prévue en vertu des dispositions de la convention de Lomé doit être supprimée.",
Europar.550_00475,474,3,Commission,commission,1,y,"Si la Commission n'agit pas de la sorte, les saisies illégales de terres pourraient s'étendre au reste de l'Afrique australe et entraîner une catastrophe, non seulement pour cette région, mais aussi pour tout le reste de l'Afrique.",
Europar.550_00475,474,12,saisies,saisie,4,n,"Si la Commission n'agit pas de la sorte, les saisies illégales de terres pourraient s'étendre au reste de l'Afrique australe et entraîner une catastrophe, non seulement pour cette région, mais aussi pour tout le reste de l'Afrique.",
Europar.550_00476,475,5,nous,nous,1,y,C'est ce que nous devons éviter à tout prix.,
Europar.550_00477,476,1,Monsieur,monsieur,1,y,"Monsieur le Président, bien que je félicite Konstantinos Alyssandrakis pour son rapport complet, je dois dire que la Commission et le rapport final ne sont pas allés assez loin en ce qui concerne l'initiative européenne relative à la recherche spatiale.",
Europar.550_00477,476,7,je,moi,5,y,"Monsieur le Président, bien que je félicite Konstantinos Alyssandrakis pour son rapport complet, je dois dire que la Commission et le rapport final ne sont pas allés assez loin en ce qui concerne l'initiative européenne relative à la recherche spatiale.",
Europar.550_00477,476,9,Konstantinos,Konstantinos,6,y,"Monsieur le Président, bien que je félicite Konstantinos Alyssandrakis pour son rapport complet, je dois dire que la Commission et le rapport final ne sont pas allés assez loin en ce qui concerne l'initiative européenne relative à la recherche spatiale.",
Europar.550_00477,476,16,je,moi,1,y,"Monsieur le Président, bien que je félicite Konstantinos Alyssandrakis pour son rapport complet, je dois dire que la Commission et le rapport final ne sont pas allés assez loin en ce qui concerne l'initiative européenne relative à la recherche spatiale.",
Europar.550_00477,476,21,Commission,commission,1,y,"Monsieur le Président, bien que je félicite Konstantinos Alyssandrakis pour son rapport complet, je dois dire que la Commission et le rapport final ne sont pas allés assez loin en ce qui concerne l'initiative européenne relative à la recherche spatiale.",
Europar.550_00477,476,24,rapport,rapport,10,n,"Monsieur le Président, bien que je félicite Konstantinos Alyssandrakis pour son rapport complet, je dois dire que la Commission et le rapport final ne sont pas allés assez loin en ce qui concerne l'initiative européenne relative à la recherche spatiale.",
Europar.550_00478,477,8,on,on,1,y,"Il n'y a plus, comme on l'a dit, de concurrence entre le bloc américain et le bloc soviétique, et l'Europe, avec ses scientifiques, avec ses capacités techniques, ne parvient pas à décoller dans ce domaine.",
Europar.550_00478,477,30,scientifiques,scientifique,1,y,"Il n'y a plus, comme on l'a dit, de concurrence entre le bloc américain et le bloc soviétique, et l'Europe, avec ses scientifiques, avec ses capacités techniques, ne parvient pas à décoller dans ce domaine.",
Europar.550_00480,479,5,Union,union,4,y,il faut que l'Union européenne gère les budgets nationaux pour la recherche spatiale.,
Europar.550_00481,480,10,celle-ci,celui-ci,4,n,"En effet, en raison de ses caractéristiques, celle-ci compte parmi les activités principales de l'Union et, si elle est menée au niveau des États membres, elle ne pourra obtenir de résultats satisfaisants.",
Europar.550_00481,480,14,activités,activité,4,n,"En effet, en raison de ses caractéristiques, celle-ci compte parmi les activités principales de l'Union et, si elle est menée au niveau des États membres, elle ne pourra obtenir de résultats satisfaisants.",
Europar.550_00481,480,33,elle,lui,4,n,"En effet, en raison de ses caractéristiques, celle-ci compte parmi les activités principales de l'Union et, si elle est menée au niveau des États membres, elle ne pourra obtenir de résultats satisfaisants.",
Europar.550_00482,481,1,On,on,1,y,On doit procéder à la création d'un organisme spatial de l'Union qui ne soit pas l'ASE.,
Europar.550_00485,484,4,je,moi,5,y,"En conclusion, je voudrais rappeler que, d'une manière ou d'une autre, les retraités doivent aussi être concernés par cette recherche spatiale.",
Europar.550_00487,486,11,John,John,2,y,"Eh bien, un célèbre retraité américain, l'astronaute John Glenn, est parti dans l'espace à l'âge de 69 ans.",
Europar.550_00488,487,1,J',moi,1,y,"J'ai 55 ans, dans 15 ans, j'en aurai 69.",
Europar.550_00488,487,10,j',moi,1,y,"J'ai 55 ans, dans 15 ans, j'en aurai 69.",
Europar.550_00489,488,1,Je,moi,41,y,"Je suis déjà politicien, je pourrais devenir astronaute, le premier astronaute retraité de l'Union européenne.",
Europar.550_00489,488,4,politicien,politicien,1,y,"Je suis déjà politicien, je pourrais devenir astronaute, le premier astronaute retraité de l'Union européenne.",
Europar.550_00489,488,6,je,moi,5,y,"Je suis déjà politicien, je pourrais devenir astronaute, le premier astronaute retraité de l'Union européenne.",
Europar.550_00490,489,1,Je,moi,5,y,Je réserve ma place !,
Europar.550_00491,490,1,Je,moi,5,y,"Je vous remercie, Monsieur le Président, de nous avoir parlé avec force, conviction et franchise.",
Europar.550_00491,490,2,vous,vous,5,y,"Je vous remercie, Monsieur le Président, de nous avoir parlé avec force, conviction et franchise.",
Europar.550_00491,490,5,Monsieur,monsieur,3,y,"Je vous remercie, Monsieur le Président, de nous avoir parlé avec force, conviction et franchise.",
Europar.550_00491,490,10,nous,nous,1,y,"Je vous remercie, Monsieur le Président, de nous avoir parlé avec force, conviction et franchise.",
Europar.550_00492,491,1,Vous,vous,1,y,"Vous avez évoqué le cinquantième anniversaire de la déclaration de Robert Schuman, que le Parlement a en effet fêté de façon très solennelle.",
Europar.550_00492,491,11,Robert,Robert,2,y,"Vous avez évoqué le cinquantième anniversaire de la déclaration de Robert Schuman, que le Parlement a en effet fêté de façon très solennelle.",
Europar.550_00492,491,16,Parlement,parlement,4,y,"Vous avez évoqué le cinquantième anniversaire de la déclaration de Robert Schuman, que le Parlement a en effet fêté de façon très solennelle.",
Europar.550_00493,492,1,J',moi,5,y,"J'ai noté, Monsieur le Président, que vous avez parlé de ""notre anniversaire commun"", et permettez-moi de vous dire que nous avons été très sensibles à cette évocation.",
Europar.550_00493,492,5,Monsieur,monsieur,3,y,"J'ai noté, Monsieur le Président, que vous avez parlé de ""notre anniversaire commun"", et permettez-moi de vous dire que nous avons été très sensibles à cette évocation.",
Europar.550_00493,492,10,vous,vous,5,y,"J'ai noté, Monsieur le Président, que vous avez parlé de ""notre anniversaire commun"", et permettez-moi de vous dire que nous avons été très sensibles à cette évocation.",
Europar.550_00493,492,22,-moi,moi,5,y,"J'ai noté, Monsieur le Président, que vous avez parlé de ""notre anniversaire commun"", et permettez-moi de vous dire que nous avons été très sensibles à cette évocation.",
Europar.550_00493,492,24,vous,vous,1,y,"J'ai noté, Monsieur le Président, que vous avez parlé de ""notre anniversaire commun"", et permettez-moi de vous dire que nous avons été très sensibles à cette évocation.",
Europar.550_00493,492,27,nous,nous,1,y,"J'ai noté, Monsieur le Président, que vous avez parlé de ""notre anniversaire commun"", et permettez-moi de vous dire que nous avons été très sensibles à cette évocation.",
Europar.550_00494,493,9,j',moi,1,y,Merci aussi d'avoir évoqué la visite que j'ai effectuée il y a quelques semaines à Lubljana.,
Europar.550_00494,493,12,il,lui,4,y,Merci aussi d'avoir évoqué la visite que j'ai effectuée il y a quelques semaines à Lubljana.,
Europar.550_00495,494,7,cadre,cadre,1,n,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,14,présidents,président,1,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,21,présidents,président,11,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,25,candidats,candidat,1,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,40,prédécesseurs,prédécesseur,1,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,41,Enrique,Enrique,2,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,43,Crespo,Crespo,2,n,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
