id_sentence_conll,index_phrase,index_token,form,lemma,score,annotateur1,annotateur2,phrase
frwiki_50.1000_00730,729,24,Michel,Michel,2,y,y,"Chargé des lycées depuis les premières lois de décentralisation, le conseil régional dirigé par le RPR et dont le président était Michel Giraud a engagé, entre 1988 et 1997, 24 milliards de francs de travaux de rénovation, extension et construction dans 471 établissements, il a été prélevé 2% de ""commissions occultes"" que se sont partagés ces grands partis, au prorata de leur représentation à l'assemblée régionale (0,8% pour la gauche et 1,2% pour la droite)."
frwiki_50.1000_00730,729,37,francs,franc,1,y,y,"Chargé des lycées depuis les premières lois de décentralisation, le conseil régional dirigé par le RPR et dont le président était Michel Giraud a engagé, entre 1988 et 1997, 24 milliards de francs de travaux de rénovation, extension et construction dans 471 établissements, il a été prélevé 2% de ""commissions occultes"" que se sont partagés ces grands partis, au prorata de leur représentation à l'assemblée régionale (0,8% pour la gauche et 1,2% pour la droite)."
frwiki_50.1000_00730,729,58,commissions,commission,1,y,y,"Chargé des lycées depuis les premières lois de décentralisation, le conseil régional dirigé par le RPR et dont le président était Michel Giraud a engagé, entre 1988 et 1997, 24 milliards de francs de travaux de rénovation, extension et construction dans 471 établissements, il a été prélevé 2% de ""commissions occultes"" que se sont partagés ces grands partis, au prorata de leur représentation à l'assemblée régionale (0,8% pour la gauche et 1,2% pour la droite)."
frwiki_50.1000_00730,729,67,partis,parti,1,y,y,"Chargé des lycées depuis les premières lois de décentralisation, le conseil régional dirigé par le RPR et dont le président était Michel Giraud a engagé, entre 1988 et 1997, 24 milliards de francs de travaux de rénovation, extension et construction dans 471 établissements, il a été prélevé 2% de ""commissions occultes"" que se sont partagés ces grands partis, au prorata de leur représentation à l'assemblée régionale (0,8% pour la gauche et 1,2% pour la droite)."
frwiki_50.1000_00730,729,77,assemblée,assemblée,1,y,y,"Chargé des lycées depuis les premières lois de décentralisation, le conseil régional dirigé par le RPR et dont le président était Michel Giraud a engagé, entre 1988 et 1997, 24 milliards de francs de travaux de rénovation, extension et construction dans 471 établissements, il a été prélevé 2% de ""commissions occultes"" que se sont partagés ces grands partis, au prorata de leur représentation à l'assemblée régionale (0,8% pour la gauche et 1,2% pour la droite)."
frwiki_50.1000_00731,730,29,partis,parti,1,y,y,"Selon l'accusation, les entreprises qui se voyaient attribuer des marchés de construction des lycées d'Île-de-France devaient reverser 2% de leurs montants aux partis : RPR, PS, Parti républicain."
frwiki_50.1000_00732,731,22,Jacques,Jacques,6,y,y,"La plus grosse part (1,2%) du ""racket"" revint au RPR, alors dirigé par Jacques Chirac, secondé par Michel Roussin."
frwiki_50.1000_00732,731,27,Michel,Michel,6,y,y,"La plus grosse part (1,2%) du ""racket"" revint au RPR, alors dirigé par Jacques Chirac, secondé par Michel Roussin."
frwiki_50.1000_00733,732,21,francs,franc,1,y,y,"En cinq ans, pour la seule période comprise entre 1990 et 1995, le RPR recevra 53 millions de francs, le PS arrive en deuxième position, avec 46,7 millions, suivi du Parti républicain (32,6 millions) et du PCF (21 millions)."
frwiki_50.1000_00734,733,14,francs,franc,1,y,y,"Soit, au total, un peu plus de 150 millions de francs ont été versés par les grands groupes : Bouygues, Eiffage, Spie-Batignolles, Suez et Générale des eaux."
frwiki_50.1000_00734,733,21,groupes,groupe,5,y,y,"Soit, au total, un peu plus de 150 millions de francs ont été versés par les grands groupes : Bouygues, Eiffage, Spie-Batignolles, Suez et Générale des eaux."
frwiki_50.1000_00736,735,2,Michel,Michel,2,y,y,"- Michel Roussin, ex-bras droit de Jacques Chirac à la mairie de Paris."
frwiki_50.1000_00736,735,8,Jacques,Jacques,2,y,y,"- Michel Roussin, ex-bras droit de Jacques Chirac à la mairie de Paris."
frwiki_50.1000_00737,736,5,trésorière,trésorier,1,y,y,"- Louise-Yvonne Casetta, trésorière occulte du RPR, ancêtre de l'UMP."
frwiki_50.1000_00738,737,2,Jean-Claude,Jean-Claude,2,y,y,"- Jean-Claude Méry, ancien collecteur de fonds occulte du RPR, décédé."
frwiki_50.1000_00740,739,15,Jacques,Jacques,6,y,y,Il y racontait notamment avoir remis peronnellement des fonds en espèces en 1986 à Jacques Chirac en présence de Michel Roussin.
frwiki_50.1000_00740,739,20,Michel,Michel,2,y,y,Il y racontait notamment avoir remis peronnellement des fonds en espèces en 1986 à Jacques Chirac en présence de Michel Roussin.
frwiki_50.1000_00741,740,2,Gérard,Gérard,2,y,y,"- Gérard Peybernès, ex-président de l'association de financement du PS."
frwiki_50.1000_00742,741,2,Jean-Pierre,Jean-Pierre,2,y,y,"- Jean-Pierre Thomas, ancien trésorier du Parti républicain Jean-Pierre Thomas (15 mois avec sursis et 5.000 euros d'amende)."
frwiki_50.1000_00742,741,6,trésorier,trésorier,1,y,y,"- Jean-Pierre Thomas, ancien trésorier du Parti républicain Jean-Pierre Thomas (15 mois avec sursis et 5.000 euros d'amende)."
frwiki_50.1000_00742,741,11,Jean-Pierre,Jean-Pierre,2,y,y,"- Jean-Pierre Thomas, ancien trésorier du Parti républicain Jean-Pierre Thomas (15 mois avec sursis et 5.000 euros d'amende)."
frwiki_50.1000_00743,742,2,Guy,Guy,2,y,y,- Guy Drut
frwiki_50.1000_00744,743,2,Gérard,Gérard,2,y,y,- Gérard Longuet
frwiki_50.1000_00745,744,4,Jacques,Jacques,2,y,y,Les voyages de Jacques Chirac
frwiki_50.1000_00746,745,11,voyages,voyage,4,y,y,L'un des volets de ce dossier concerne les voyages payés en espèces par Jacques Chirac (Affaire des billets d'avion de Jacques Chirac).
frwiki_50.1000_00746,745,16,Jacques,Jacques,6,y,y,L'un des volets de ce dossier concerne les voyages payés en espèces par Jacques Chirac (Affaire des billets d'avion de Jacques Chirac).
frwiki_50.1000_00746,745,26,Jacques,Jacques,2,y,y,L'un des volets de ce dossier concerne les voyages payés en espèces par Jacques Chirac (Affaire des billets d'avion de Jacques Chirac).
frwiki_50.1000_00747,746,2,justice,justice,4,y,y,"La justice soupçonne que l'argent liquide ayant servi à régler les billets d'avion (pour un montant de 336.210,00 EUR) puisse provenir de versements en espèces des commissions occultes versées par les entreprises de BTP attributaires des marchés publics, ce qui serait un abus de biens sociaux."
frwiki_50.1000_00747,746,6,argent,argent,4,y,y,"La justice soupçonne que l'argent liquide ayant servi à régler les billets d'avion (pour un montant de 336.210,00 EUR) puisse provenir de versements en espèces des commissions occultes versées par les entreprises de BTP attributaires des marchés publics, ce qui serait un abus de biens sociaux."
frwiki_50.1000_00747,746,32,commissions,commission,1,y,y,"La justice soupçonne que l'argent liquide ayant servi à régler les billets d'avion (pour un montant de 336.210,00 EUR) puisse provenir de versements en espèces des commissions occultes versées par les entreprises de BTP attributaires des marchés publics, ce qui serait un abus de biens sociaux."
frwiki_50.1000_00747,746,37,entreprises,entreprise,4,y,y,"La justice soupçonne que l'argent liquide ayant servi à régler les billets d'avion (pour un montant de 336.210,00 EUR) puisse provenir de versements en espèces des commissions occultes versées par les entreprises de BTP attributaires des marchés publics, ce qui serait un abus de biens sociaux."
frwiki_50.1000_00748,747,1,Jacques,Jacques,2,y,y,"Jacques Chirac affirme que cette somme, qui n'apparaît pas dans sa déclaration de patrimoine, provient des fonds spéciaux conservés lorsqu'il était Premier ministre."
frwiki_50.1000_00748,747,14,déclaration,déclaration,4,y,y,"Jacques Chirac affirme que cette somme, qui n'apparaît pas dans sa déclaration de patrimoine, provient des fonds spéciaux conservés lorsqu'il était Premier ministre."
frwiki_50.1000_00748,747,25,il,lui,40,y,y,"Jacques Chirac affirme que cette somme, qui n'apparaît pas dans sa déclaration de patrimoine, provient des fonds spéciaux conservés lorsqu'il était Premier ministre."
frwiki_50.1000_00748,747,28,ministre,ministre,3,y,y,"Jacques Chirac affirme que cette somme, qui n'apparaît pas dans sa déclaration de patrimoine, provient des fonds spéciaux conservés lorsqu'il était Premier ministre."
frwiki_50.1000_00749,748,2,lien,lien,4,y,y,Aucun lien n'a pu être établi entre ces espèces et l'argent de la corruption des marchés d'Île-de-France.
frwiki_50.1000_00750,749,4,Jean-Pierre,Jean-Pierre,2,y,y,"Selon le procureur Jean-Pierre Dintilhac, rien ne s'opposait à une audition de Jacques Chirac comme témoin assisté dans cette affaire."
frwiki_50.1000_00750,749,15,Jacques,Jacques,2,y,y,"Selon le procureur Jean-Pierre Dintilhac, rien ne s'opposait à une audition de Jacques Chirac comme témoin assisté dans cette affaire."
frwiki_50.1000_00750,749,18,témoin,témoin,1,y,y,"Selon le procureur Jean-Pierre Dintilhac, rien ne s'opposait à une audition de Jacques Chirac comme témoin assisté dans cette affaire."
frwiki_50.1000_00751,750,13,tribunaux,tribunal,4,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,22,voyages,voyage,74,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,27,Jacques,Jacques,6,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,33,francs,franc,1,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,41,interrogatoire,interrogatoire,4,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,44,juges,juge,1,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,49,proches,proche,1,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,52,chef,chef,1,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,59,fille,fille,1,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00751,750,60,Claude,Claude,2,y,y,"Cependant, par un jugement de la Cour de cassation, les tribunaux ne peuvent examiner les investigations menées sur les voyages payés en espèces par Jacques Chirac pour plusieurs millions de francs, qui avaient motivé en 2001 l'interrogatoire par les juges d'instruction de plusieurs proches du chef de l'État, dont sa fille Claude Chirac."
frwiki_50.1000_00752,751,2,chef,chef,5,y,y,"Le chef de l'État, qui bénéficie d'une immunité pénale pendant la durée de son mandat, n'a jamais commenté en détail le dossier, expliquant simplement en 2000 qu'il ne ""pouvait pas croire"" à une corruption impliquant droite et gauche."
frwiki_50.1000_00752,751,34,il,lui,4,y,y,"Le chef de l'État, qui bénéficie d'une immunité pénale pendant la durée de son mandat, n'a jamais commenté en détail le dossier, expliquant simplement en 2000 qu'il ne ""pouvait pas croire"" à une corruption impliquant droite et gauche."
frwiki_50.1000_00754,753,7,juge,juge,5,y,y,L'affaire fut instruite par le juge Armand Riberolles à partir de 1997.
frwiki_50.1000_00754,753,8,Armand,Armand,2,y,y,L'affaire fut instruite par le juge Armand Riberolles à partir de 1997.
frwiki_50.1000_00755,754,6,Michel,Michel,2,y,y,"Le 1er décembre 2000, Michel Roussin, ancien ministre RPR et ancien directeur du cabinet de Jacques Chirac à la Mairie de Paris, est incarcéré, tandis que Louise-Yvonne Casetta, ex-trésorière officieuse du RPR, est mise en examen."
frwiki_50.1000_00755,754,10,ministre,ministre,1,y,y,"Le 1er décembre 2000, Michel Roussin, ancien ministre RPR et ancien directeur du cabinet de Jacques Chirac à la Mairie de Paris, est incarcéré, tandis que Louise-Yvonne Casetta, ex-trésorière officieuse du RPR, est mise en examen."
frwiki_50.1000_00755,754,14,directeur,directeur,11,y,y,"Le 1er décembre 2000, Michel Roussin, ancien ministre RPR et ancien directeur du cabinet de Jacques Chirac à la Mairie de Paris, est incarcéré, tandis que Louise-Yvonne Casetta, ex-trésorière officieuse du RPR, est mise en examen."
frwiki_50.1000_00755,754,19,Jacques,Jacques,2,y,y,"Le 1er décembre 2000, Michel Roussin, ancien ministre RPR et ancien directeur du cabinet de Jacques Chirac à la Mairie de Paris, est incarcéré, tandis que Louise-Yvonne Casetta, ex-trésorière officieuse du RPR, est mise en examen."
frwiki_50.1000_00756,755,1,Michel,Michel,2,y,y,Michel Roussin est libéré sous caution et placé en liberté sous contrôle judiciaire le 5 décembre 2000.
frwiki_50.1000_00757,756,2,juge,juge,1,y,y,Le juge Armand Riberolles a renvoyé Michel Roussin et 46 personnes devant le tribunal correctionnel.
frwiki_50.1000_00757,756,3,Armand,Armand,2,y,y,Le juge Armand Riberolles a renvoyé Michel Roussin et 46 personnes devant le tribunal correctionnel.
frwiki_50.1000_00757,756,7,Michel,Michel,2,y,y,Le juge Armand Riberolles a renvoyé Michel Roussin et 46 personnes devant le tribunal correctionnel.
frwiki_50.1000_00757,756,11,personnes,personne,11,y,y,Le juge Armand Riberolles a renvoyé Michel Roussin et 46 personnes devant le tribunal correctionnel.
frwiki_50.1000_00758,757,21,juge,juge,5,y,y,"Le 11 février 2004, l'ordonnance de renvoi devant le tribunal de 47 prévenus a été signé par le juge Armand Riberolles."
frwiki_50.1000_00758,757,22,Armand,Armand,2,y,y,"Le 11 février 2004, l'ordonnance de renvoi devant le tribunal de 47 prévenus a été signé par le juge Armand Riberolles."
frwiki_50.1000_00759,758,5,Jacques,Jacques,2,y,y,"Dans son ordonnance, Jacques Chirac est évoqué a plusieurs reprises, mais le juge ne peut pas poursuivre le président de la république qui est protégé par son immunité."
frwiki_50.1000_00759,758,15,juge,juge,5,y,y,"Dans son ordonnance, Jacques Chirac est évoqué a plusieurs reprises, mais le juge ne peut pas poursuivre le président de la république qui est protégé par son immunité."
frwiki_50.1000_00759,758,21,président,président,1,y,y,"Dans son ordonnance, Jacques Chirac est évoqué a plusieurs reprises, mais le juge ne peut pas poursuivre le président de la république qui est protégé par son immunité."
frwiki_50.1000_00761,760,4,personnes,personne,1,y,y,Une cinquantaine de personnes ont été renvoyée devant le tribunal correctionnel de Paris.
frwiki_50.1000_00763,762,2,tribunal,tribunal,4,y,y,"Le tribunal a condamné 43 prévenus, dont 14 ont fait appel."
frwiki_50.1000_00764,763,2,Michel,Michel,2,y,y,- Michel Giraud a été condamné à 4 ans de prison avec sursis et 80 000 euros d'amende.
frwiki_50.1000_00766,765,14,famille,famille,1,y,y,"Cette peine inclut une privation des drois civiques, civils et de famille pendant une durée de cinq ans."
frwiki_50.1000_00767,766,2,Michel,Michel,2,y,y,"- Michel Roussin, reconnu coupable de complicité et recel de corruption, a été condamné à 4 ans de prison avec sursis et une amende de 50 000 euros."
frwiki_50.1000_00768,767,2,Guy,Guy,2,y,y,"- Guy Drut, député UMP, champion olympique du 110 mètres haies en 1976 et ministre des Sports RPR de 1995 à 1997, a été condamné à 15 mois de prison avec sursis et 50.000 euros d'amende pour un emploi fictif."
frwiki_50.1000_00768,767,5,député,député,1,y,y,"- Guy Drut, député UMP, champion olympique du 110 mètres haies en 1976 et ministre des Sports RPR de 1995 à 1997, a été condamné à 15 mois de prison avec sursis et 50.000 euros d'amende pour un emploi fictif."
frwiki_50.1000_00768,767,8,champion,champion,11,y,y,"- Guy Drut, député UMP, champion olympique du 110 mètres haies en 1976 et ministre des Sports RPR de 1995 à 1997, a été condamné à 15 mois de prison avec sursis et 50.000 euros d'amende pour un emploi fictif."
frwiki_50.1000_00768,767,18,ministre,ministre,11,y,y,"- Guy Drut, député UMP, champion olympique du 110 mètres haies en 1976 et ministre des Sports RPR de 1995 à 1997, a été condamné à 15 mois de prison avec sursis et 50.000 euros d'amende pour un emploi fictif."
frwiki_50.1000_00769,768,1,Guy,Guy,2,y,y,Guy Drut a été amnistié en mai 2006 par le président Jacques Chirac.
frwiki_50.1000_00769,768,11,président,président,1,y,y,Guy Drut a été amnistié en mai 2006 par le président Jacques Chirac.
frwiki_50.1000_00769,768,12,Jacques,Jacques,2,y,y,Guy Drut a été amnistié en mai 2006 par le président Jacques Chirac.
frwiki_50.1000_00770,769,7,Guy,Guy,6,y,y,"Son casier judiciaire ainsi blanchi, Guy Drut a pu garder son siège de membre du Comité international olympique (CIO) et les avantages et prébendes de cette fonction."
frwiki_50.1000_00770,769,18,Comité,comité,1,y,y,"Son casier judiciaire ainsi blanchi, Guy Drut a pu garder son siège de membre du Comité international olympique (CIO) et les avantages et prébendes de cette fonction."
frwiki_50.1000_00771,770,2,Jean-François,Jean-François,2,y,y,"- Jean-François Donzel, élu écologiste dissident de Génération écologie, a été condamné à un an de prison ferme (trois ans de prison dont deux avec sursis)."
frwiki_50.1000_00771,770,5,élu,élu,1,y,y,"- Jean-François Donzel, élu écologiste dissident de Génération écologie, a été condamné à un an de prison ferme (trois ans de prison dont deux avec sursis)."
frwiki_50.1000_00772,771,2,Gérard,Gérard,2,y,y,"- Gérard Longuet, l'ancien président du Parti républicain, a été relaxé."
frwiki_50.1000_00772,771,7,président,président,1,y,y,"- Gérard Longuet, l'ancien président du Parti républicain, a été relaxé."
frwiki_50.1000_00773,772,5,trésorière,trésorier,1,y,y,"- Louise-Yvonne Casetta, trésorière occulte du RPR, a été reconnue coupable de complicité et recel de corruption, et a été condamnée à 20 mois de prison avec sursis et 10 000 euros d'amende."
frwiki_50.1000_00774,773,2,Gérard,Gérard,2,y,y,"- Gérard Peybernès, ex-président de l'association de financement du PS, a été condamné à 15 mois de prison avec sursis et 8.000 euros d'amende."
frwiki_50.1000_00775,774,2,Jean-Pierre,Jean-Pierre,2,y,y,"- Jean-Pierre Thomas, ancien trésorier du Parti républicain, a été condamné à 15 mois avec sursis et 5.000 euros d'amende."
frwiki_50.1000_00775,774,6,trésorier,trésorier,1,y,y,"- Jean-Pierre Thomas, ancien trésorier du Parti républicain, a été condamné à 15 mois avec sursis et 5.000 euros d'amende."
frwiki_50.1000_00776,775,3,chefs,chef,1,y,y,- Des chefs d'entreprise ont également été condamnés.
frwiki_50.1000_00778,777,2,personnes,personne,1,y,y,Onze personnes comparaissent dans un procès en appel à partir du 17 octobre 2006.
frwiki_50.1000_00779,778,6,condamnés,condamné,5,y,y,"En grande majorité, les condamnés ont renoncé à faire appel, comme l'ex-président du conseil régional Michel Giraud, l'ex-trésorier du Parti républicain Jean-Pierre Thomas et Gérard Peybernès, ancien président de l'association nationale de financement du PS."
frwiki_50.1000_00779,778,20,Michel,Michel,2,y,y,"En grande majorité, les condamnés ont renoncé à faire appel, comme l'ex-président du conseil régional Michel Giraud, l'ex-trésorier du Parti républicain Jean-Pierre Thomas et Gérard Peybernès, ancien président de l'association nationale de financement du PS."
frwiki_50.1000_00779,778,29,Jean-Pierre,Jean-Pierre,2,y,y,"En grande majorité, les condamnés ont renoncé à faire appel, comme l'ex-président du conseil régional Michel Giraud, l'ex-trésorier du Parti républicain Jean-Pierre Thomas et Gérard Peybernès, ancien président de l'association nationale de financement du PS."
frwiki_50.1000_00779,778,32,Gérard,Gérard,2,y,y,"En grande majorité, les condamnés ont renoncé à faire appel, comme l'ex-président du conseil régional Michel Giraud, l'ex-trésorier du Parti républicain Jean-Pierre Thomas et Gérard Peybernès, ancien président de l'association nationale de financement du PS."
frwiki_50.1000_00779,778,36,président,président,1,y,y,"En grande majorité, les condamnés ont renoncé à faire appel, comme l'ex-président du conseil régional Michel Giraud, l'ex-trésorier du Parti républicain Jean-Pierre Thomas et Gérard Peybernès, ancien président de l'association nationale de financement du PS."
frwiki_50.1000_00781,780,10,Jacques,Jacques,2,y,y,"L'audience d'appel survient après la nomination par Jacques Chirac le 13 septembre 2006 d'un de ses anciens conseillers, Laurent Le Mesle, au poste de procureur général de Paris."
frwiki_50.1000_00781,780,21,conseillers,conseiller,1,y,y,"L'audience d'appel survient après la nomination par Jacques Chirac le 13 septembre 2006 d'un de ses anciens conseillers, Laurent Le Mesle, au poste de procureur général de Paris."
frwiki_50.1000_00781,780,23,Laurent,Laurent,2,y,y,"L'audience d'appel survient après la nomination par Jacques Chirac le 13 septembre 2006 d'un de ses anciens conseillers, Laurent Le Mesle, au poste de procureur général de Paris."
frwiki_50.1000_00781,780,25,Mesle,Mesle,2,y,y,"L'audience d'appel survient après la nomination par Jacques Chirac le 13 septembre 2006 d'un de ses anciens conseillers, Laurent Le Mesle, au poste de procureur général de Paris."
frwiki_50.1000_00782,781,2,magistrat,magistrat,1,y,y,Ce magistrat ne sera pas physiquement présent à l'audience mais sera en position de dicter les réquisitions au magistrat chargé du procès.
frwiki_50.1000_00782,781,21,magistrat,magistrat,5,y,y,Ce magistrat ne sera pas physiquement présent à l'audience mais sera en position de dicter les réquisitions au magistrat chargé du procès.
frwiki_50.1000_00784,783,9,Denis,Denis,2,y,y,- revue de presse sur le site de Denis Touret.
frwiki_50.1000_00788,787,2,Guy,Guy,2,y,y,- Guy Drut
frwiki_50.1000_00789,788,2,Gérard,Gérard,2,y,y,- Gérard Longuet
frwiki_50.1000_00790,789,1,Catégories,catégorie,1,y,y,Catégories : Affaire politico-financière française.
frwiki_50.1000_00794,793,29,Luciano,Luciano,2,y,y,"L'affaire des matches truqués du Calcio (aussi appelé Calciopoli, voire Moggiopoli pour la presse hostile à la Juventus, du nom de Luciano Moggi) est un scandale sportivo-financier secouant en 2006 le championnat de football italien."
frwiki_50.1000_00795,794,9,désignation,désignation,4,y,y,Plusieurs clubs sont accusés d'avoir influencé la désignation des arbitres pour leurs matches.
frwiki_50.1000_00795,794,12,arbitres,arbitre,1,y,y,Plusieurs clubs sont accusés d'avoir influencé la désignation des arbitres pour leurs matches.
frwiki_50.1000_00797,796,36,justice,justice,4,y,y,"Au printemps 2006, le scandale éclate suite à la publication dans la presse italienne (La Gazzetta dello Sport et Il Corriere della Sera) de compte-rendus d'écoutes téléphoniques ordonnées par la justice deux ans plus tôt."
frwiki_50.1000_00798,797,2,public,public,1,y,y,"Le public prend connaissance des conversations de Luciano Moggi, directeur général de la Juventus, et Pierluigi Pairetto, ancien arbitre, chargé par la fédération italienne de football de sélectionner les arbitres pour les rencontres de championnat entre 1999 et 2004."
frwiki_50.1000_00798,797,9,Luciano,Luciano,2,y,y,"Le public prend connaissance des conversations de Luciano Moggi, directeur général de la Juventus, et Pierluigi Pairetto, ancien arbitre, chargé par la fédération italienne de football de sélectionner les arbitres pour les rencontres de championnat entre 1999 et 2004."
frwiki_50.1000_00798,797,12,directeur,directeur,1,y,y,"Le public prend connaissance des conversations de Luciano Moggi, directeur général de la Juventus, et Pierluigi Pairetto, ancien arbitre, chargé par la fédération italienne de football de sélectionner les arbitres pour les rencontres de championnat entre 1999 et 2004."
frwiki_50.1000_00798,797,19,Pierluigi,Pierluigi,12,y,y,"Le public prend connaissance des conversations de Luciano Moggi, directeur général de la Juventus, et Pierluigi Pairetto, ancien arbitre, chargé par la fédération italienne de football de sélectionner les arbitres pour les rencontres de championnat entre 1999 et 2004."
frwiki_50.1000_00798,797,23,arbitre,arbitre,1,y,y,"Le public prend connaissance des conversations de Luciano Moggi, directeur général de la Juventus, et Pierluigi Pairetto, ancien arbitre, chargé par la fédération italienne de football de sélectionner les arbitres pour les rencontres de championnat entre 1999 et 2004."
frwiki_50.1000_00798,797,35,arbitres,arbitre,1,y,y,"Le public prend connaissance des conversations de Luciano Moggi, directeur général de la Juventus, et Pierluigi Pairetto, ancien arbitre, chargé par la fédération italienne de football de sélectionner les arbitres pour les rencontres de championnat entre 1999 et 2004."
frwiki_50.1000_00799,798,6,Moggi,Moggi,2,y,y,"Lors de ces échanges, Moggi donnait ses instructions pour la désignation des arbitres dans le matches de son équipe."
frwiki_50.1000_00799,798,15,arbitres,arbitre,1,y,y,"Lors de ces échanges, Moggi donnait ses instructions pour la désignation des arbitres dans le matches de son équipe."
frwiki_50.1000_00799,798,21,équipe,équipe,1,y,y,"Lors de ces échanges, Moggi donnait ses instructions pour la désignation des arbitres dans le matches de son équipe."
frwiki_50.1000_00800,799,19,écoutes,écoute,4,y,y,"En septembre 2005, le parquet de Turin avait dans un premier temps classé l'affaire, les écoutes téléphoniques ne permettant pas d'établir de corruption ou d'achat de match."
frwiki_50.1000_00801,800,9,opinion,opinion,4,y,y,Mais la parution dans la presse révolte l'opinion publique.
frwiki_50.1000_00802,801,1,Sepp,Sepp,2,y,y,"Sepp Blatter (président de la FIFA) qualifie l'affaire de ""plus gros scandale de l'histoire du football""."
frwiki_50.1000_00802,801,4,président,président,1,y,y,"Sepp Blatter (président de la FIFA) qualifie l'affaire de ""plus gros scandale de l'histoire du football""."
frwiki_50.1000_00803,802,11,commission,commission,1,y,y,"suite aux publications des conversations téléphoniques, la commission disciplinaire du football italien a été saisie du dossier."
frwiki_50.1000_00805,804,2,procureur,procureur,4,y,y,"Le procureur pense avoir affaire à ""un système ""sophistiqué"" visant justement à se rendre invisible aux médias et à l'opinion publique en agissant lors de phases de jeu ""litigieuses"", mais pas sur des actions incontestables""."
frwiki_50.1000_00806,805,16,Moggi,Moggi,2,y,y,"Les douze membres du Conseil d'administration de la Juve, dont faisait partie Moggi, démissionnent le 11 mai 2006 [2]."
frwiki_50.1000_00807,806,9,malfaiteurs,malfaiteur,1,y,y,"Mis en examen et accusé d'association de malfaiteurs destinée à la fraude sportive par le parquet de Naples, chargé de l'enquête, Luciano Moggi a été suspendu de toute fonction sportive pour une durée de cinq ans."
frwiki_50.1000_00807,806,26,Luciano,Luciano,2,y,y,"Mis en examen et accusé d'association de malfaiteurs destinée à la fraude sportive par le parquet de Naples, chargé de l'enquête, Luciano Moggi a été suspendu de toute fonction sportive pour une durée de cinq ans."
frwiki_50.1000_00809,808,33,champions,champion,1,y,y,La Juve est déchue des titres acquis dans le Calcio lors des saisons 2004-2005 et 2005-2006 et ne pourra prendre part à l'édition 2006-2007 de la Ligue des champions [3].
frwiki_50.1000_00810,809,17,elle,lui,4,y,y,"Elle est rétrogradée en série B (2e division) avec 30 points de pénalité où elle retrouvera la Fiorentina et la Lazio Rome reléguées avec respectivement 12, et 7 points de pénalité."
frwiki_50.1000_00811,810,3,équipe,équipe,1,y,y,"La quatrième équipe concernée, le Milan AC, reste en Série A avec 15 points de pénalité, mais perd sa deuxième place et sera privée de Ligue des Champions la saison suivante."
